Acousticness,Comments,Danceability,Duration_ms,Energy,Instrumentalness,Key,Likes,Liveness,Loudness,Speechiness,Stream,Tempo,Valence,Views
0.191,162078.0,0.671,252307.0,0.939,0.0,8.0,4265538.0,0.298,-3.206,0.161,777641580.0,129.024,0.53,1007596168.0
0.0295,158456.0,0.581,204160.0,0.963,0.0,11.0,5671596.0,0.139,-4.087,0.0981,1120973873.0,129.992,0.788,1405539965.0
0.0921,25528.0,0.721,229360.0,0.802,0.0,1.0,1423079.0,0.694,-5.797,0.0583,981156901.0,124.022,0.724,253293371.0
0.039,113202.0,0.673,229507.0,0.758,0.0,7.0,2999847.0,0.341,-3.632,0.158,481224452.0,135.956,0.542,704875181.0
0.0124,153962.0,0.67,227280.0,0.855,0.0,0.0,2961540.0,0.335,-3.035,0.0499,347393726.0,120.05,0.648,866480662.0
0.0908,30102.0,0.761,236200.0,0.933,8.53e-05,10.0,1576522.0,0.0607,-5.38,0.056,424022714.0,122.959,0.836,307624507.0
0.00879,267026.0,0.592,222520.0,0.935,0.0154,6.0,4925915.0,0.132,-4.317,0.0581,222056078.0,125.013,0.567,894756316.0
0.00684,45324.0,0.85,237600.0,0.631,0.000406,1.0,1533812.0,0.0679,-8.401,0.227,374912951.0,126.002,0.738,313590021.0
0.0434,36962.0,0.595,234453.0,0.912,0.0,10.0,1078390.0,0.259,-3.428,0.0884,193172998.0,128.024,0.762,300032949.0
0.0223,16459.0,0.898,154493.0,0.677,0.0,11.0,688783.0,0.35,-6.422,0.243,52166142.0,130.027,0.578,52214351.0
0.0466,108564.0,0.742,221176.0,0.882,0.0,7.0,7147862.0,0.206,-2.862,0.117,851711837.0,102.04,0.463,1120854023.0
0.106,38673.0,0.951,218573.0,0.6,0.0,0.0,2124819.0,0.0712,-4.675,0.0685,590578908.0,125.04,0.822,361314925.0
0.109,32073.0,0.801,154151.0,0.764,1.62e-05,2.0,2514731.0,0.247,-5.112,0.0986,122450231.0,89.999,0.578,165860569.0
0.614,20700.0,0.741,211666.0,0.824,0.0,10.0,1324227.0,0.158,-4.143,0.0352,381155556.0,100.216,0.725,208573237.0
0.000624,59894.0,0.718,227787.0,0.776,5.3e-06,7.0,2235710.0,0.207,-5.208,0.0693,266413452.0,120.015,0.622,505918510.0
0.165,17399.0,0.855,242253.0,0.674,0.0,7.0,1317175.0,0.0548,-4.328,0.314,49412471.0,95.991,0.578,306887054.0
0.067,17399.0,0.711,243880.0,0.761,0.0,8.0,1317175.0,0.041,-3.04,0.225,51339097.0,95.824,0.718,306887054.0
0.103,29163.0,0.765,273360.0,0.666,0.0,7.0,2018040.0,0.116,-5.384,0.172,176824685.0,87.002,0.757,314611933.0
0.01,12932.0,0.812,148944.0,0.712,0.0,0.0,668740.0,0.108,-5.993,0.0452,47517159.0,98.029,0.85,81787112.0
0.0156,20224.0,0.828,224681.0,0.588,0.0,2.0,1928933.0,0.124,-7.14,0.118,336056798.0,94.052,0.598,256405663.0
0.941,125337.0,0.396,182360.0,0.293,0.000196,2.0,3486602.0,0.105,-14.062,0.0275,642724292.0,100.307,0.343,363854960.0
0.9,7591.0,0.465,129173.0,0.27,0.00104,4.0,209579.0,0.145,-16.661,0.0425,293604060.0,94.518,0.58,46348788.0
0.968,155.0,0.575,115827.0,0.236,0.0178,2.0,4533.0,0.105,-16.982,0.0422,115786722.0,79.576,0.829,282465.0
0.0422,1872.0,0.487,261280.0,0.382,4.74e-06,7.0,84407.0,0.411,-10.889,0.0309,355940570.0,116.557,0.714,7484414.0
0.0993,811.0,0.66,170293.0,0.748,0.00585,2.0,17369.0,0.283,-11.206,0.0284,217996516.0,143.549,0.972,3649438.0
0.746,3757.0,0.358,218440.0,0.387,0.0121,7.0,152547.0,0.119,-14.342,0.0324,126445901.0,181.183,0.495,12982178.0
0.00708,22080.0,0.325,191840.0,0.715,2.79e-05,7.0,374007.0,0.0987,-7.744,0.0368,19601041.0,93.914,0.282,43935538.0
0.332,53891.0,0.623,146933.0,0.537,1.4e-05,10.0,1868278.0,0.0963,-10.014,0.0726,362889100.0,166.885,0.905,242588704.0
0.716,2484.0,0.404,167413.0,0.266,0.133,10.0,,0.107,-16.688,0.0334,138978979.0,88.916,0.491,8647838.0
0.573,4350.0,0.481,140427.0,0.733,1.17e-05,5.0,370274.0,0.108,-7.633,0.165,107417556.0,122.903,0.874,14332854.0
0.0394,208460.0,0.916,312627.0,0.844,0.0,7.0,4363164.0,0.0778,-3.967,0.236,375955728.0,95.19,0.586,585712131.0
0.00239,41.0,0.801,278387.0,0.91,0.000891,2.0,1301.0,0.0737,-6.566,0.225,578493150.0,87.277,0.805,89682.0
0.0304,12875.0,0.763,284907.0,0.85,1.21e-06,7.0,484619.0,0.371,-3.052,0.0417,497213287.0,91.519,0.761,84654029.0
0.0293,1918.0,0.872,307773.0,0.723,0.0,1.0,64269.0,0.327,-5.968,0.247,428728611.0,93.279,0.843,14035099.0
0.0578,820.0,0.874,281600.0,0.63,0.00479,1.0,24831.0,0.0582,-3.585,0.298,213745248.0,95.0,0.717,1276815.0
0.0453,305.0,0.865,268827.0,0.665,0.0,7.0,4350.0,0.224,-6.289,0.073,411056377.0,111.113,0.331,306542.0
0.371,134343.0,0.773,280000.0,0.54,0.0,6.0,3225481.0,0.131,-7.123,0.103,243928109.0,84.115,0.322,381061439.0
0.144,2136.0,0.598,262507.0,0.732,0.0,4.0,58781.0,0.508,-7.013,0.425,211103197.0,172.329,0.595,5434057.0
0.0248,6109.0,0.849,246533.0,0.904,5.11e-05,8.0,251281.0,0.0545,-4.78,0.138,178709066.0,99.258,0.854,18949722.0
0.0442,814.0,0.795,330760.0,0.852,3.47e-06,0.0,13416.0,0.39,-2.238,0.178,117899041.0,95.44,0.673,1002891.0
0.0185,200546.0,0.762,172714.0,0.861,0.0,0.0,2843117.0,0.264,-3.296,0.0955,172373567.0,120.048,0.955,48725891.0
0.0897,149004.0,0.553,207347.0,0.652,0.0,0.0,5635352.0,0.111,-6.685,0.206,1138123751.0,94.505,0.551,726601997.0
0.19,50520.0,0.888,266067.0,0.632,0.0,1.0,1854617.0,0.101,-3.872,0.219,466458137.0,91.979,0.662,242845147.0
0.11,3211.0,0.723,199747.0,0.732,0.0,11.0,175218.0,0.484,-5.514,0.0864,248359900.0,104.991,0.503,14272788.0
0.0988,97470.0,0.718,213745.0,0.768,0.0,7.0,2308329.0,0.0957,-7.87,0.25,46192225.0,164.038,0.591,70515275.0
0.0597,39623.0,0.813,195987.0,0.732,0.00137,7.0,1010443.0,0.0826,-5.636,0.03,222949118.0,130.02,0.731,237582702.0
0.246,27893.0,0.907,298307.0,0.695,0.0,11.0,1231331.0,0.0808,-6.268,0.135,202521145.0,101.007,0.961,202432469.0
0.0459,6.0,0.861,178840.0,0.48,0.0,7.0,373.0,0.351,-8.433,0.0512,82111629.0,99.972,0.278,31364.0
0.213,51496.0,0.755,203360.0,0.531,0.0,9.0,1245805.0,0.13,-8.051,0.196,124225906.0,177.951,0.683,84170696.0
0.416,12192.0,0.878,382240.0,0.786,3.1e-05,11.0,369883.0,0.122,-5.273,0.152,,101.984,0.831,30994885.0
0.0125,113424.0,0.669,255053.0,0.634,0.0,11.0,2941752.0,0.0946,-6.476,0.0327,433564491.0,124.906,0.496,475532733.0
0.255,142101.0,0.502,243491.0,0.786,0.0,9.0,6142541.0,0.65,-4.378,0.317,1004661276.0,169.021,0.739,788318126.0
0.858,288946.0,0.328,228093.0,0.622,0.0,5.0,4833883.0,0.104,-7.291,0.0866,417139141.0,74.267,0.401,764982505.0
0.249,183018.0,0.457,357707.0,0.906,0.0,5.0,2019702.0,0.182,-2.278,0.342,461843097.0,104.02,0.54,351589402.0
0.0007,88673.0,0.364,248587.0,0.752,0.0,2.0,1119672.0,0.318,-5.429,0.304,404959319.0,79.119,0.606,180051134.0
0.0606,97534.0,0.832,299333.0,0.43,0.00323,0.0,2641825.0,0.124,-9.39,0.0826,387665450.0,148.074,0.462,524707468.0
0.0391,4934.0,0.663,221813.0,0.688,0.00224,6.0,192622.0,0.223,-8.659,0.283,432215037.0,151.589,0.731,11856519.0
0.0468,8.0,0.443,233000.0,0.623,0.0,0.0,256.0,0.247,-6.717,0.0718,205327632.0,79.365,0.156,7163.0
0.05,13598.0,0.742,124188.0,0.617,5.92e-05,2.0,273280.0,0.0711,-6.689,0.0345,62736773.0,147.002,0.491,19671055.0
0.0435,1649.0,0.376,271947.0,0.841,0.0,3.0,370102.0,0.578,-4.348,0.356,238468772.0,76.052,0.463,46104250.0
0.483,67110.0,0.716,165907.0,0.512,0.0,1.0,4266217.0,0.0928,-6.257,0.0331,644668215.0,104.957,0.326,215540369.0
0.112,31983.0,0.468,217747.0,0.779,0.000373,9.0,1964768.0,0.101,-4.839,0.0779,731776557.0,173.799,0.26,151276432.0
0.0197,577131.0,0.399,216120.0,0.787,6.07e-05,1.0,12476394.0,0.0685,-2.88,0.0499,1404231856.0,117.089,0.572,2581536372.0
0.102,396631.0,0.259,239000.0,0.437,1.32e-06,11.0,14149628.0,0.106,-6.589,0.0386,1378235205.0,180.042,0.0951,1953769806.0
0.0472,193866.0,0.628,211667.0,0.698,0.00143,6.0,8821956.0,0.0907,-5.608,0.105,1538447140.0,89.976,0.732,1788225602.0
0.0799,81179.0,0.603,213707.0,0.615,6.72e-05,11.0,3990442.0,0.117,-4.931,0.165,411692294.0,158.657,0.561,331492365.0
0.0117,295936.0,0.421,257200.0,0.791,1.48e-05,9.0,5191365.0,0.146,-4.998,0.0496,733035056.0,130.075,0.499,1261263786.0
0.495,1226.0,0.678,162353.0,0.744,2.35e-05,6.0,32710.0,0.0631,-4.058,0.234,34819346.0,101.987,0.433,1298279.0
0.0224,29233.0,0.759,214507.0,0.636,0.000143,6.0,988318.0,0.166,-5.585,0.0369,300286185.0,109.976,0.536,106746356.0
0.0215,22853.0,0.547,205267.0,0.814,0.0,1.0,494298.0,0.0475,-6.191,0.12,191151662.0,92.986,0.724,50685969.0
0.0644,18380.0,0.828,257800.0,0.492,0.00428,0.0,476988.0,0.128,-9.744,0.0276,1145814659.0,120.151,0.789,41698012.0
0.009,1942.0,0.545,270213.0,0.67,0.000822,9.0,618971.0,0.0451,-8.81,0.0496,800258505.0,151.553,0.481,63168341.0
0.258,12135.0,0.73,226653.0,0.487,0.01,4.0,342799.0,0.0852,-10.991,0.0303,615384523.0,114.965,0.731,53248522.0
0.0185,2039.0,0.583,223613.0,0.947,0.00109,5.0,44832.0,0.0679,-5.12,0.0378,732367244.0,135.448,0.803,5109177.0
0.883,24275.0,0.414,199493.0,0.161,0.000223,7.0,451100.0,0.117,-22.32,0.0318,512338633.0,159.375,0.423,76081765.0
0.0393,1411.0,0.671,193347.0,0.71,1.12e-05,9.0,42737.0,0.0387,-7.724,0.0356,252302426.0,118.745,0.834,5410145.0
0.216,15325.0,0.64,221053.0,0.649,8.3e-05,2.0,385402.0,0.0551,-10.345,0.0264,298619427.0,124.825,0.865,49292398.0
0.111,3698.0,0.723,252773.0,0.49,0.0946,9.0,61004.0,0.0923,-14.745,0.0296,302893047.0,129.012,0.795,8490005.0
0.017,17764.0,0.622,264907.0,0.54,0.00771,5.0,436530.0,0.265,-13.99,0.0261,213673856.0,130.879,0.847,81512369.0
0.858,43.0,0.654,134400.0,0.336,0.385,6.0,23628.0,0.0786,-12.825,0.0379,189357854.0,176.083,0.947,2246595.0
0.358,125468.0,0.543,230400.0,0.87,0.000939,9.0,3253260.0,0.792,-6.514,0.0428,877774503.0,100.804,0.754,679721429.0
0.02,67741.0,0.749,292613.0,0.491,0.00899,10.0,3156029.0,0.159,-9.655,0.0403,519184335.0,119.528,0.536,361288115.0
0.295,38708.0,0.749,213267.0,0.748,0.000443,2.0,1324658.0,0.469,-7.011,0.0323,375576936.0,137.547,0.827,272724820.0
0.523,2172.0,0.719,260893.0,0.922,0.000163,11.0,51162.0,0.0867,-6.091,0.0338,135342126.0,133.113,0.964,7540645.0
0.574,22130.0,0.454,294720.0,0.788,0.000766,6.0,512491.0,0.0859,-6.748,0.0371,295039369.0,126.15,0.52,115380254.0
0.163,25315.0,0.684,243933.0,0.675,0.0,11.0,512716.0,0.242,-8.123,0.0257,250065301.0,107.064,0.924,142034489.0
0.117,798.0,0.678,274467.0,0.727,0.00396,2.0,39389.0,0.354,-7.844,0.0258,252601051.0,133.481,0.71,2968673.0
0.395,14431.0,0.445,168960.0,0.949,8.18e-06,2.0,368779.0,0.0902,-4.682,0.0471,222521002.0,147.604,0.653,77339439.0
0.734,48127.0,0.5,326320.0,0.554,3.72e-06,9.0,1203620.0,0.312,-8.108,0.0354,210743145.0,84.229,0.372,219881780.0
0.457,15600.0,0.764,252853.0,0.626,6.35e-06,0.0,375323.0,0.201,-8.274,0.0288,208513838.0,118.34,0.961,90572907.0
0.903,2105.0,0.652,155453.0,0.259,0.0,2.0,144902.0,0.362,-13.336,0.0595,471405587.0,142.169,0.836,13683856.0
0.913,3321.0,0.262,206600.0,0.137,6.74e-06,8.0,94812.0,0.267,-15.235,0.0344,126469786.0,92.183,0.288,6422826.0
0.727,4977.0,0.512,120693.0,0.339,0.0,8.0,286935.0,0.0977,-13.119,0.0498,177473609.0,174.609,0.951,15255986.0
0.7,12901.0,0.401,276800.0,0.381,0.0,2.0,323576.0,0.122,-7.458,0.0274,329370178.0,75.454,0.229,40356494.0
0.736,190.0,0.257,162493.0,0.338,0.0,4.0,5476.0,0.252,-12.902,0.0357,182673374.0,207.356,0.544,420791.0
0.826,533.0,0.646,154640.0,0.204,0.0,10.0,23726.0,0.312,-11.957,0.0565,88041370.0,140.281,0.688,1679701.0
0.453,20771.0,0.668,147000.0,0.26,0.0,7.0,1746670.0,0.0621,-14.256,0.0523,506872698.0,119.416,0.368,135669950.0
0.592,3857.0,0.259,157867.0,0.473,0.0,5.0,131664.0,0.201,-8.275,0.0295,143712745.0,90.348,0.539,14266051.0
0.55,15163.0,0.56,187040.0,0.434,0.0,4.0,271523.0,0.346,-14.151,0.0729,212972149.0,112.803,0.664,45558716.0
0.945,27.0,0.252,146293.0,0.118,6.2e-05,8.0,932.0,0.117,-17.62,0.0328,42053170.0,87.575,0.14,43026.0
0.0683,2405.0,0.696,172253.0,0.793,3.78e-06,8.0,137385.0,0.18,-5.733,0.097,107996524.0,120.003,0.698,12850997.0
0.0301,16264.0,0.754,164819.0,0.763,2.23e-05,7.0,980422.0,0.0901,-4.627,0.0435,547871739.0,117.953,0.464,124255684.0
0.198,39197.0,0.77,140500.0,0.787,0.0,11.0,2401650.0,0.262,-3.748,0.0583,481307838.0,119.986,0.513,329901294.0
0.0607,602.0,0.534,153443.0,0.855,0.000263,1.0,28849.0,0.346,-4.923,0.183,18374300.0,122.06,0.42,2192535.0
0.414,26791.0,0.798,164000.0,0.62,0.0192,8.0,1836947.0,0.112,-7.079,0.232,980693352.0,120.031,0.235,236818708.0
0.00445,2236.0,0.748,129817.0,0.841,1.33e-06,7.0,96134.0,0.0413,-5.08,0.177,117679131.0,123.045,0.717,5891427.0
0.00789,1238.0,0.66,158571.0,0.942,1.76e-05,4.0,61252.0,0.834,-2.273,0.185,27908495.0,126.017,0.543,2099152.0
0.0836,416.0,0.79,185366.0,0.764,0.0871,4.0,31412.0,0.132,-4.685,0.0737,38610617.0,123.046,0.473,2182357.0
0.00658,693.0,0.652,146250.0,0.855,0.409,7.0,32315.0,0.341,-6.411,0.0775,32419330.0,127.964,0.0834,2087256.0
0.374,11774.0,0.747,215760.0,0.833,0.0,3.0,520812.0,0.0586,-2.867,0.045,782756255.0,128.008,0.687,52275235.0
0.0354,46017.0,0.795,202735.0,0.8,7.25e-05,1.0,2532714.0,0.0915,-6.32,0.0309,1357658479.0,116.032,0.934,396909270.0
0.356,37642.0,0.504,183440.0,0.904,0.121,6.0,1658219.0,0.14,-6.863,0.179,649281620.0,176.808,0.772,170453554.0
0.0798,6585.0,0.658,202246.0,0.783,0.00018,0.0,165237.0,0.187,-4.615,0.113,190102352.0,126.027,0.491,15181510.0
0.432,25910.0,0.601,281613.0,0.532,6.25e-06,10.0,960562.0,0.0925,-9.119,0.0286,828968108.0,136.571,0.341,129299713.0
0.828,1137.0,0.554,241787.0,0.315,5.53e-06,3.0,22237.0,0.101,-11.028,0.0298,654292280.0,128.157,0.325,1591571.0
0.149,15221.0,0.729,275440.0,0.844,2.87e-06,5.0,638960.0,0.0604,-8.824,0.0344,562468940.0,131.459,0.777,87086359.0
0.382,18268.0,0.414,377093.0,0.428,0.000243,0.0,650110.0,0.148,-11.097,0.0278,606925181.0,145.075,0.282,155579484.0
0.102,2114.0,0.526,272394.0,0.925,8.9e-06,2.0,47486.0,0.305,-5.584,0.0363,236457156.0,140.308,0.819,19096844.0
0.446,571.0,0.559,192827.0,0.473,0.00141,5.0,209965.0,0.154,-7.712,0.0279,242563343.0,121.227,0.397,17035966.0
0.243,26363.0,0.594,208547.0,0.935,2.36e-06,0.0,809894.0,0.102,-2.018,0.0357,133344222.0,113.99,0.602,57457813.0
0.127,103200.0,0.789,219333.0,0.858,0.0,1.0,2521768.0,0.349,-5.542,0.311,1054470731.0,140.022,0.775,374189685.0
0.0295,11631.0,0.491,276920.0,0.956,0.0,11.0,833985.0,0.46,-1.538,0.392,678424384.0,173.585,0.811,95231588.0
0.0603,4024.0,0.687,205733.0,0.793,0.0,2.0,219401.0,0.582,-4.254,0.166,778880225.0,107.045,0.751,47752493.0
0.281,5585.0,0.632,267520.0,0.924,0.0,1.0,138161.0,0.263,-1.802,0.29,296375103.0,86.844,0.441,17001975.0
0.246,53502.0,0.654,272507.0,0.75,0.0178,8.0,826069.0,0.167,-7.509,0.105,293182456.0,92.78,0.557,106953199.0
0.139,11734.0,0.261,284493.0,0.852,4.26e-05,9.0,272421.0,0.477,-4.965,0.158,73726722.0,177.997,0.431,25189646.0
0.23,5625.0,0.759,205560.0,0.678,0.0,9.0,278099.0,0.15,-5.148,0.314,115228530.0,89.64,0.327,22824654.0
0.552,94999.0,0.754,178213.0,0.631,0.0,7.0,1192658.0,0.5,-4.751,0.307,170592836.0,94.577,0.432,224971063.0
0.411,291.0,0.74,140747.0,0.574,0.0,4.0,6477.0,0.262,-6.938,0.245,128273029.0,149.762,0.33,681129.0
0.354,1182.0,0.73,228461.0,0.576,3.59e-05,2.0,51843.0,0.15,-5.442,0.287,114490460.0,92.131,0.155,7101653.0
0.417,5530.0,0.715,221520.0,0.62,0.0,1.0,325993.0,0.0822,-6.005,0.0484,279832635.0,97.95,0.172,17011354.0
0.0503,2569.0,0.561,239360.0,0.52,1.86e-06,11.0,54749.0,0.355,-9.342,0.244,311694937.0,153.15,0.424,3926832.0
0.000307,14487.0,0.529,218365.0,0.673,2.41e-06,0.0,461647.0,0.093,-4.711,0.175,413205085.0,165.921,0.366,12454143.0
0.189,1286.0,0.671,207307.0,0.658,8.66e-05,2.0,96598.0,0.147,-5.567,0.309,81603704.0,87.933,0.257,5384334.0
0.0623,9641.0,0.749,242027.0,0.63,0.0,4.0,487517.0,0.353,-6.652,0.116,119787835.0,122.03,0.445,24885008.0
0.00574,9641.0,0.847,193591.0,0.733,1.04e-05,10.0,487517.0,0.151,-6.439,0.16,182739405.0,130.029,0.202,24885008.0
0.0201,120.0,0.841,261544.0,0.358,0.0,9.0,3427.0,0.39,-8.368,0.591,100595022.0,158.014,0.329,213119.0
0.0127,2065.0,0.908,170502.0,0.546,0.0,8.0,102385.0,0.0707,-10.491,0.323,107919519.0,131.016,0.225,7706203.0
0.01,154.0,0.773,214589.0,0.701,0.0,7.0,8576.0,0.163,-6.386,0.0512,87618118.0,129.963,0.203,1111996.0
0.0635,26241.0,0.849,242966.0,0.424,0.0,5.0,796542.0,0.0834,-9.579,0.324,501420741.0,145.887,0.153,74244853.0
0.145,129255.0,0.367,229147.0,0.665,0.0,1.0,1105989.0,0.113,-2.821,0.0465,578115634.0,148.913,0.31,105206228.0
0.0515,63150.0,0.79,211000.0,0.647,0.0,10.0,1310078.0,0.248,-5.983,0.136,720756420.0,87.999,0.654,200458945.0
0.0381,35828.0,0.639,237507.0,0.628,0.0,6.0,959510.0,0.386,-7.578,0.0399,543286408.0,90.482,0.43,123256878.0
0.127,103200.0,0.789,219333.0,0.858,0.0,1.0,2521768.0,0.349,-5.542,0.311,1054470731.0,140.022,0.775,374189685.0
0.118,6406.0,0.724,135920.0,0.573,0.0,7.0,587832.0,0.538,-4.113,0.0549,627167330.0,113.088,0.438,47207589.0
0.00564,156021.0,0.617,311867.0,0.717,0.0,10.0,2878369.0,0.408,-7.858,0.153,1123296395.0,103.992,0.49,432609094.0
0.141,692.0,0.542,243440.0,0.466,0.000445,0.0,161439.0,0.125,-8.665,0.0831,302891517.0,191.385,0.124,13652003.0
0.376,398.0,0.669,215320.0,0.419,0.0,1.0,10149.0,0.187,-6.724,0.522,335460654.0,109.813,0.0397,343239.0
0.337,25030.0,0.667,203493.0,0.747,0.0,1.0,540229.0,0.115,-7.059,0.189,379099876.0,86.917,0.918,101552405.0
0.0195,71502.0,0.629,207627.0,0.696,0.0,1.0,1797312.0,0.0554,-5.572,0.348,853381478.0,93.034,0.623,323806093.0
0.148,61907.0,0.78,191973.0,0.877,2.36e-06,6.0,2366696.0,0.0627,-3.683,0.0427,473691093.0,133.263,0.909,562212517.0
0.237,20964.0,0.374,257027.0,0.727,0.0,10.0,604843.0,0.134,-4.352,0.0309,392257514.0,155.127,0.283,157325196.0
0.46,1056.0,0.641,281000.0,0.593,0.0,3.0,13068.0,0.169,-7.884,0.0264,303652374.0,119.828,0.437,1006758.0
0.291,11739.0,0.631,161040.0,0.683,0.0,7.0,344687.0,0.0994,-8.788,0.0344,229810217.0,97.959,0.708,130543675.0
0.0367,234.0,0.54,237240.0,0.367,0.0,0.0,4708.0,0.0433,-14.238,0.0277,268107480.0,70.276,0.252,375491.0
0.217,11354.0,0.401,184080.0,0.499,0.0,0.0,372824.0,0.149,-7.643,0.0272,235730264.0,144.276,0.262,117161559.0
0.522,7981.0,0.542,272827.0,0.665,0.0,0.0,183468.0,0.177,-8.121,0.0297,189533009.0,147.977,0.417,47486131.0
0.571,15387.0,0.389,229853.0,0.443,0.00178,10.0,411448.0,0.114,-8.546,0.0304,172275945.0,76.54,0.0888,140665690.0
0.161,24537.0,0.389,179040.0,0.71,0.0,5.0,556658.0,0.918,-6.265,0.0351,106123325.0,160.397,0.666,207911622.0
0.645,758.0,0.663,185040.0,0.579,0.0,10.0,62146.0,0.189,-6.982,0.0269,127896578.0,89.929,0.48,9656892.0
0.0368,2986.0,0.78,225389.0,0.689,9.69e-06,7.0,135456.0,0.0698,-5.668,0.141,354986175.0,115.042,0.642,8893257.0
0.00249,66334.0,0.646,236133.0,0.77,0.0,2.0,3218858.0,0.0715,-6.596,0.226,836260550.0,99.165,0.681,669084413.0
0.00453,7996.0,0.545,215460.0,0.641,6.59e-05,10.0,226588.0,0.171,-6.398,0.0998,116409094.0,121.892,0.464,15896207.0
0.0581,860.0,0.693,278282.0,0.887,2.71e-06,1.0,15962.0,0.27,-5.039,0.0795,276384322.0,114.942,0.864,1230431.0
0.272,203892.0,0.508,261640.0,0.72,0.0,11.0,6931695.0,0.0563,-5.908,0.0628,1257746758.0,79.983,0.472,1357273902.0
0.0848,93092.0,0.652,267413.0,0.749,0.0,0.0,2260106.0,0.604,-5.248,0.0886,524847088.0,94.103,0.651,514532529.0
0.281,3391.0,0.903,116727.0,0.519,0.000106,1.0,72908.0,0.155,-9.151,0.26,71933137.0,114.991,0.587,5840552.0
0.779,70570.0,0.587,259550.0,0.299,0.0,8.0,1998224.0,0.123,-7.365,0.0263,739180747.0,94.992,0.356,231580933.0
0.00972,129479.0,0.583,323480.0,0.621,0.00106,5.0,2906283.0,0.181,-6.902,0.0479,520085958.0,140.036,0.399,687031207.0
0.00496,238912.0,0.732,236093.0,0.899,4.64e-05,0.0,2987341.0,0.372,-4.237,0.143,480726300.0,127.091,0.759,554929045.0
0.0462,3837.0,0.872,188009.0,0.681,1.38e-05,0.0,227824.0,0.129,-4.348,0.11,42618413.0,96.986,0.481,9058435.0
0.0326,1.0,0.744,206420.0,0.868,0.0,1.0,118.0,0.0822,-4.524,0.047,664205050.0,93.037,0.586,10845.0
0.322,7976.0,0.852,192600.0,0.797,2.69e-06,0.0,380311.0,0.0845,-6.543,0.0614,536817412.0,96.008,0.741,23852149.0
0.0789,16214.0,0.812,192477.0,0.855,0.000167,7.0,884924.0,0.108,-3.725,0.0554,295869713.0,90.04,0.573,87084154.0
0.104,238.0,0.819,210933.0,0.741,0.0,8.0,20775.0,0.283,-6.538,0.0412,315104207.0,97.014,0.84,1559861.0
0.198,4252791.0,0.655,229360.0,0.797,0.0,2.0,50788626.0,0.067,-4.787,0.153,1506598267.0,177.928,0.839,8079646911.0
0.11,384865.0,0.737,193227.0,0.86,1.94e-06,8.0,13036596.0,0.0574,-2.652,0.0593,1170562263.0,93.989,0.656,2626439287.0
0.16,4338.0,0.77,205520.0,0.804,1e-05,4.0,135919.0,0.193,-5.479,0.0623,203988701.0,94.017,0.568,39763039.0
0.216,1675.0,0.703,239920.0,0.909,1.57e-06,4.0,32718.0,0.162,-4.456,0.0358,197998077.0,97.982,0.777,3647171.0
0.0715,193.0,0.76,209493.0,0.9,0.0,5.0,10360.0,0.221,-4.782,0.0668,201700378.0,100.046,0.761,864990.0
0.363,131.0,0.733,146947.0,0.685,0.000238,10.0,11866.0,0.333,-6.228,0.0533,49105411.0,150.073,0.837,904204.0
0.524,55136.0,0.652,154424.0,0.631,0.000579,6.0,3473758.0,0.165,-5.718,0.0893,682479132.0,127.998,0.35,284033349.0
0.00981,22200.0,0.629,167916.0,0.692,0.331,5.0,1082398.0,0.603,-8.045,0.0376,560791223.0,162.948,0.453,78483083.0
0.25,66140.0,0.8,195429.0,0.658,0.0,1.0,2671691.0,0.111,-6.142,0.079,1142825569.0,140.042,0.462,188678850.0
0.458,24904.0,0.662,174474.0,0.515,0.0,5.0,127447.0,0.163,-6.867,0.199,15859788.0,69.808,0.386,8818478.0
0.248,6184.0,0.747,158709.0,0.497,0.0,4.0,343353.0,0.138,-6.542,0.0401,171091255.0,142.046,0.0663,24139842.0
0.127,30951.0,0.81,193322.0,0.655,8.16e-05,8.0,567407.0,0.105,-6.779,0.0698,92010224.0,150.002,0.809,30608215.0
0.393,10632.0,0.747,228453.0,0.494,0.0,3.0,542757.0,0.0982,-7.957,0.141,141369736.0,76.006,0.624,31440593.0
0.264,7678.0,0.56,198058.0,0.707,0.000268,1.0,390046.0,0.108,-6.863,0.07,77395440.0,147.0,0.341,19221097.0
0.484,505.0,0.594,152613.0,0.679,7.83e-06,7.0,13233.0,0.114,-3.702,0.345,50148408.0,106.726,0.66,712131.0
0.73,14047.0,0.724,177791.0,0.443,0.0,7.0,1014895.0,0.101,-3.743,0.0329,266678074.0,97.194,0.763,166098054.0
0.127,9.0,0.871,176575.0,0.815,6.18e-06,4.0,365.0,0.094,-4.439,0.0477,192312139.0,122.959,0.823,20886.0
0.118,62305.0,0.719,204564.0,0.753,4.21e-06,7.0,3044369.0,0.212,-4.891,0.179,665804353.0,174.107,0.675,902197206.0
0.0328,3756.0,0.69,177627.0,0.58,0.0,0.0,152209.0,0.328,-4.395,0.199,31400753.0,197.635,0.708,15736532.0
0.00948,80704.0,0.754,214507.0,0.778,1.61e-05,0.0,3018400.0,0.131,-6.663,0.0335,205577936.0,128.925,0.916,171403894.0
0.00473,13226.0,0.578,211652.0,0.634,0.0,8.0,897239.0,0.132,-5.979,0.333,290126900.0,183.89,0.216,129179970.0
0.603,32142.0,0.483,188213.0,0.492,0.0,0.0,1630182.0,0.323,-6.591,0.295,268237254.0,144.511,0.66,174663952.0
